Designator,Mid X,Mid Y,Rotation,Layer
J1,38.57625,-23.17125,90.0,bottom
J2,38.58625,-55.75125,270.0,top
SW1,54.38625,-28.780625,270.0,top
SW2,22.29,-28.81,270.0,top
